ApplicationKey,ModelKey,EnvironmentKey,VirtualKey,TeamKey,CandidateKey,RowCount
1.180474217364753e+19,1.6168001117923497e+18,7.180326990295496e+18,9.197396520324871e+18,0.0,13532767226202687488,1
1.180474217364753e+19,1.6168001117923497e+18,7.180326990295496e+18,9.197396520324871e+18,0.0,13532767226202687488,1
1.162600097680835e+19,3.974028441303413e+18,1.5484688019640574e+19,9.197396520324871e+18,7.708051643931653e+17,13532767226202687488,1
1.9387955113610217e+18,4.453068473741222e+18,1.5484688019640574e+19,9.197396520324871e+18,1.4465995404274522e+19,4320723658245943296,1
1.9387955113610217e+18,4.453068473741222e+18,1.5484688019640574e+19,9.197396520324871e+18,1.4465995404274522e+19,4320723658245943296,1
1.9387955113610217e+18,4.453068473741222e+18,1.5484688019640574e+19,9.197396520324871e+18,1.4465995404274522e+19,4320723658245943296,1
1.9387955113610217e+18,4.453068473741222e+18,1.5484688019640574e+19,9.197396520324871e+18,1.4465995404274522e+19,4320723658245943296,1
1.9387955113610217e+18,4.453068473741222e+18,1.5484688019640574e+19,9.197396520324871e+18,1.4465995404274522e+19,4320723658245943296,1
1.9387955113610217e+18,4.453068473741222e+18,1.5484688019640574e+19,9.197396520324871e+18,1.4465995404274522e+19,4320723658245943296,1
1.9387955113610217e+18,4.453068473741222e+18,1.5484688019640574e+19,9.197396520324871e+18,1.4465995404274522e+19,4320723658245943296,1
1.9387955113610217e+18,4.453068473741222e+18,1.5484688019640574e+19,9.197396520324871e+18,1.4465995404274522e+19,4320723658245943296,1
1.9387955113610217e+18,3.974028441303413e+18,1.5484688019640574e+19,9.197396520324871e+18,1.4465995404274522e+19,13532767226202687488,1
8.564547254283368e+18,8.132360077388166e+17,1.5484688019640574e+19,9.197396520324871e+18,0.0,13532767226202687488,1
1.8071709530452963e+19,3.974028441303413e+18,1.5484688019640574e+19,9.197396520324871e+18,7.432239658841088e+17,13532767226202687488,1
1.162600097680835e+19,3.974028441303413e+18,1.5484688019640574e+19,9.197396520324871e+18,7.708051643931653e+17,13532767226202687488,1
4.4126583135678336e+18,7.397697892821142e+18,1.5484688019640574e+19,9.197396520324871e+18,1.180474217364753e+19,4320723658245943296,1
